trip_id,load_id,driver_id,truck_id,trailer_id,dispatch_date,actual_distance_miles,actual_duration_hours,fuel_gallons_used,average_mpg,idle_time_hours,trip_status,first_name,last_name,cdl_class,years_experience,make,model_year,fuel_type,status,customer_id,route_id,revenue,booking_type,typical_distance_miles,base_rate_per_mile,fuel_surcharge_rate,customer_name,customer_type
TRIP00034202,LOAD00034202,DRV00109,TRK00080,TRL00102,2023-03-14,2277,35.3,329.5,6.91,11.3,Completed,Joseph,Davis,A,11.0,Volvo,2015.0,Diesel,Active,CUST00110,RTE00028,3799.23,Spot,2172,1.89,0.26,Continental Group,Spot
TRIP00034203,LOAD00034203,DRV00028,TRK00069,TRL00157,2023-03-14,568,10.3,92.7,6.13,8.6,Completed,Susan,Jackson,A,19.0,Mack,2016.0,Diesel,Active,CUST00132,RTE00022,1090.45,Contract,557,1.95,0.29,Superior Retail,Dedicated
TRIP00034204,LOAD00034204,DRV00084,TRK00004,TRL00139,2023-03-14,1364,24.9,211.8,6.44,5.6,Completed,Jessica,Taylor,A,3.0,Freightliner,2015.0,Diesel,Active,CUST00032,RTE00019,3153.89,Spot,1271,2.33,0.32,Continental Wholesale,Dedicated
TRIP00034205,LOAD00034205,DRV00125,TRK00110,TRL00079,2023-03-14,1620,26.9,260.5,6.22,4.6,Completed,David,Smith,A,17.0,Peterbilt,2016.0,Diesel,Active,CUST00108,RTE00054,3111.44,Contract,1557,2.01,0.19,Global Distribution,Dedicated
TRIP00034206,LOAD00034206,DRV00017,TRK00107,TRL00052,2023-03-14,2354,44.0,364.4,6.46,8.6,Completed,William,Garcia,A,13.0,Mack,2017.0,Diesel,Active,CUST00067,RTE00032,4160.21,Dedicated,2259,1.99,0.2,Metro Supply Chain,Contract
TRIP00034207,LOAD00034207,DRV00024,TRK00045,TRL00104,2023-03-14,167,3.1,25.9,6.44,7.3,Completed,Barbara,Martinez,A,17.0,Volvo,2015.0,Diesel,Active,CUST00032,RTE00033,365.24,Dedicated,167,2.42,0.24,Continental Wholesale,Dedicated
TRIP00034208,LOAD00034208,DRV00143,TRK00070,TRL00051,2023-03-14,639,12.2,113.1,5.65,11.2,Completed,Linda,Smith,A,2.0,Kenworth,2015.0,Diesel,Active,CUST00108,RTE00031,1361.5,Contract,640,2.19,0.29,Global Distribution,Dedicated
TRIP00034209,LOAD00034209,DRV00065,TRK00114,,2023-03-14,1288,22.3,200.0,6.44,5.4,Completed,Robert,Brown,A,25.0,Volvo,2016.0,Diesel,Active,CUST00171,RTE00038,3645.43,Dedicated,1311,2.71,0.24,Premier Wholesale,Contract
TRIP00034210,LOAD00034210,DRV00113,TRK00048,TRL00142,2023-03-14,570,11.0,80.4,7.09,7.4,Completed,Mary,Williams,A,21.0,Volvo,2015.0,Diesel,Active,CUST00097,RTE00011,1051.97,Dedicated,547,1.69,0.24,National Wholesale,Contract
TRIP00034211,LOAD00034211,DRV00024,TRK00098,TRL00056,2023-03-14,689,13.0,96.8,7.12,11.3,Completed,Barbara,Martinez,A,17.0,Peterbilt,2018.0,Diesel,Active,CUST00167,RTE00013,1064.78,Spot,673,1.7,0.21,XYZ Logistics,Contract
TRIP00034212,LOAD00034212,DRV00134,TRK00097,TRL00087,2023-03-14,667,13.0,101.1,6.6,11.5,Completed,Linda,Moore,A,18.0,Peterbilt,2016.0,Diesel,Active,CUST00125,RTE00001,1129.19,Dedicated,677,1.7,0.19,XYZ Supply Chain,Contract
TRIP00034213,LOAD00034213,DRV00083,TRK00001,TRL00034,2023-03-14,1268,20.3,174.7,7.26,9.0,Completed,Patricia,Martin,A,21.0,Peterbilt,2016.0,Diesel,Active,CUST00090,RTE00024,3219.36,Dedicated,1175,2.48,0.32,ABC Supply Chain,Dedicated
TRIP00034214,LOAD00034214,DRV00087,TRK00054,TRL00148,2023-03-14,1181,20.1,205.4,5.75,5.9,Completed,William,Anderson,A,10.0,Freightliner,2016.0,Diesel,Active,CUST00145,RTE00024,3264.51,Contract,1175,2.48,0.32,National Foods,Contract
TRIP00034215,LOAD00034215,DRV00133,TRK00033,TRL00054,2023-03-14,730,13.0,99.1,7.37,11.6,Completed,Mary,Wilson,A,9.0,Mack,2015.0,Diesel,Active,CUST00109,RTE00049,2162.54,Contract,720,2.62,0.2,Global Manufacturing,Contract
TRIP00034216,LOAD00034216,DRV00127,TRK00074,TRL00027,2023-03-14,1288,21.2,217.6,5.92,2.8,Completed,Thomas,Gonzalez,A,15.0,Volvo,2015.0,Diesel,Active,CUST00197,RTE00038,3714.74,Dedicated,1311,2.71,0.24,ABC Corp,Contract
TRIP00034217,LOAD00034217,DRV00055,TRK00061,TRL00112,2023-03-14,744,13.1,115.5,6.44,9.1,Completed,Mary,Anderson,A,6.0,International,2018.0,Diesel,Active,CUST00013,RTE00049,2136.47,Spot,720,2.62,0.2,Pacific Corp,Dedicated
TRIP00034218,LOAD00034218,DRV00028,TRK00072,TRL00075,2023-03-14,1656,31.4,297.3,5.57,5.1,Completed,Susan,Jackson,A,19.0,Volvo,2017.0,Diesel,Active,CUST00054,RTE00043,2668.66,Spot,1559,1.55,0.16,First Wholesale,Contract
TRIP00034219,LOAD00034219,DRV00114,TRK00105,TRL00169,2023-03-14,2801,55.2,452.5,6.19,10.0,Completed,Thomas,Wilson,A,3.0,Volvo,2015.0,Diesel,Active,CUST00092,RTE00042,6370.32,Spot,2623,2.39,0.18,Elite Group,Dedicated
TRIP00034220,LOAD00034220,DRV00134,TRK00058,TRL00176,2023-03-14,2732,48.6,465.4,5.87,10.6,Completed,Linda,Moore,A,18.0,Mack,2015.0,Diesel,Active,CUST00028,RTE00044,6035.52,Contract,2627,2.69,0.31,First Group,Contract
TRIP00034221,LOAD00034221,DRV00126,TRK00002,TRL00070,2023-03-14,800,14.3,144.4,5.54,6.8,Completed,Sarah,Jackson,A,25.0,Kenworth,2015.0,Diesel,Active,CUST00019,RTE00053,1789.12,Dedicated,777,2.35,0.27,American Supply Chain,Contract
TRIP00034222,LOAD00034222,DRV00113,TRK00002,TRL00021,2023-03-14,2446,38.3,393.2,6.22,10.6,Completed,Mary,Williams,A,21.0,Kenworth,2015.0,Diesel,Active,CUST00081,RTE00046,6587.47,Spot,2269,2.74,0.22,ABC Wholesale,Spot
TRIP00034223,LOAD00034223,DRV00006,TRK00007,,2023-03-14,2111,39.7,296.5,7.12,11.4,Completed,Robert,Taylor,A,23.0,Volvo,2019.0,Diesel,Active,CUST00057,RTE00030,4948.59,Dedicated,2147,2.48,0.33,Premier Wholesale,Contract
TRIP00034224,LOAD00034224,DRV00045,TRK00108,TRL00058,2023-03-14,2338,38.9,345.9,6.76,7.5,Completed,Thomas,Martinez,A,10.0,Volvo,2015.0,Diesel,Active,CUST00009,RTE00028,3627.39,Contract,2172,1.89,0.26,XYZ Wholesale,Contract
TRIP00034225,LOAD00034225,DRV00044,TRK00067,TRL00077,2023-03-14,482,8.7,73.0,6.6,2.4,Completed,Richard,Davis,A,24.0,International,2015.0,Diesel,Active,CUST00010,RTE00047,1041.88,Dedicated,476,2.06,0.16,National Logistics,Dedicated
TRIP00034226,LOAD00034226,DRV00083,TRK00060,TRL00153,2023-03-14,549,8.6,85.0,6.46,7.1,Completed,Patricia,Martin,A,21.0,Freightliner,2015.0,Diesel,Active,CUST00111,RTE00022,1090.46,Dedicated,557,1.95,0.29,XYZ Wholesale,Contract
TRIP00034227,LOAD00034227,DRV00018,TRK00110,TRL00092,2023-03-14,1368,24.0,183.1,7.47,10.0,Completed,Patricia,Martin,A,5.0,Peterbilt,2016.0,Diesel,Active,CUST00181,RTE00038,3407.08,Spot,1311,2.71,0.24,Superior Group,Contract
TRIP00034228,LOAD00034228,DRV00011,TRK00060,TRL00031,2023-03-14,1032,18.5,158.3,6.52,2.4,Completed,Michael,Martinez,A,15.0,Freightliner,2015.0,Diesel,Active,CUST00051,RTE00039,2189.0,Dedicated,1044,2.08,0.33,XYZ Wholesale,Contract
TRIP00034229,LOAD00034229,DRV00105,TRK00106,TRL00140,2023-03-14,1272,20.1,217.4,5.85,2.4,Completed,Barbara,Moore,A,20.0,Volvo,2017.0,Diesel,Active,CUST00019,RTE00041,3818.19,Dedicated,1216,2.75,0.21,American Supply Chain,Contract
TRIP00034230,LOAD00034230,DRV00057,TRK00040,TRL00164,2023-03-14,175,2.9,24.4,7.18,8.4,Completed,Thomas,Jackson,A,23.0,International,2015.0,Diesel,Active,CUST00144,RTE00033,412.11,Dedicated,167,2.42,0.24,National Distribution,Dedicated
TRIP00034231,LOAD00034231,DRV00125,TRK00006,TRL00011,2023-03-14,2123,40.1,301.6,7.04,11.7,Completed,David,Smith,A,17.0,Kenworth,2017.0,Diesel,Active,CUST00105,RTE00004,3215.44,Spot,2017,1.84,0.19,First Corp,Spot
TRIP00034232,LOAD00034232,DRV00030,TRK00084,TRL00111,2023-03-14,717,13.9,113.3,6.33,4.6,Completed,Jessica,Hernandez,A,5.0,Freightliner,2015.0,Diesel,Active,CUST00051,RTE00013,1269.72,Dedicated,673,1.7,0.21,XYZ Wholesale,Contract
TRIP00034233,LOAD00034233,DRV00057,TRK00096,TRL00059,2023-03-14,1257,22.3,186.2,6.75,6.7,Completed,Thomas,Jackson,A,23.0,Kenworth,2018.0,Diesel,Active,CUST00130,RTE00035,2326.63,Dedicated,1229,1.69,0.28,First Group,Dedicated
TRIP00034234,LOAD00034234,DRV00147,TRK00105,TRL00160,2023-03-14,2385,38.6,429.0,5.56,8.1,Completed,Richard,Garcia,A,20.0,Volvo,2015.0,Diesel,Active,CUST00015,RTE00012,7088.17,Spot,2389,2.71,0.19,First Group,Spot
TRIP00034235,LOAD00034235,DRV00097,TRK00071,TRL00175,2023-03-14,95,1.8,16.2,5.85,7.0,Completed,Thomas,Rodriguez,A,18.0,Mack,2017.0,Diesel,Active,CUST00092,RTE00010,148.98,Spot,92,1.61,0.17,Elite Group,Dedicated
TRIP00034236,LOAD00034236,DRV00018,TRK00035,TRL00049,2023-03-14,93,1.8,12.7,7.32,8.8,Completed,Patricia,Martin,A,5.0,International,2015.0,Diesel,Active,CUST00150,RTE00010,148.31,Contract,92,1.61,0.17,American Industries,Dedicated
TRIP00034237,LOAD00034237,DRV00148,TRK00095,TRL00116,2023-03-14,2021,35.8,275.3,7.34,6.3,Completed,Patricia,Anderson,A,15.0,Mack,2015.0,Diesel,Active,CUST00109,RTE00004,4092.88,Spot,2017,1.84,0.19,Global Manufacturing,Contract
TRIP00034238,LOAD00034238,DRV00082,TRK00051,TRL00067,2023-03-14,723,13.0,100.3,7.21,7.2,Completed,Michael,Anderson,A,7.0,Mack,2016.0,Diesel,Active,CUST00045,RTE00002,1380.87,Dedicated,697,2.08,0.22,First Logistics,Dedicated
TRIP00034239,LOAD00034239,DRV00022,TRK00096,TRL00066,2023-03-14,2462,46.8,331.8,7.42,3.3,Completed,Charles,Moore,A,6.0,Kenworth,2018.0,Diesel,Active,CUST00116,RTE00048,5627.73,Dedicated,2332,2.69,0.34,Premier Logistics,Spot
TRIP00034240,LOAD00034240,DRV00004,TRK00103,TRL00076,2023-03-14,507,8.0,74.4,6.81,6.3,Completed,Barbara,Brown,A,19.0,Freightliner,2015.0,Diesel,Active,CUST00044,RTE00047,910.91,Dedicated,476,2.06,0.16,American Logistics,Contract
TRIP00034241,LOAD00034241,DRV00026,TRK00074,TRL00083,2023-03-14,2418,45.4,336.8,7.18,2.6,Completed,Charles,Miller,A,5.0,Volvo,2015.0,Diesel,Active,CUST00090,RTE00046,6581.46,Dedicated,2269,2.74,0.22,ABC Supply Chain,Dedicated
TRIP00034242,LOAD00034242,DRV00005,TRK00009,TRL00013,2023-03-14,3191,56.3,431.2,7.4,2.8,Completed,Mary,Martinez,A,12.0,International,2015.0,Diesel,Active,CUST00193,RTE00025,5141.28,Dedicated,3141,1.65,0.18,Premier Supply Chain,Spot
TRIP00034243,LOAD00034243,DRV00127,TRK00015,TRL00126,2023-03-14,1748,31.9,304.5,5.74,7.0,Completed,Thomas,Gonzalez,A,15.0,International,2015.0,Diesel,Active,CUST00181,RTE00005,3854.69,Dedicated,1749,2.41,0.26,Superior Group,Contract
TRIP00034244,LOAD00034244,DRV00121,TRK00089,TRL00178,2023-03-14,1319,22.1,184.5,7.15,9.5,Completed,Mary,Miller,A,11.0,International,2019.0,Diesel,Active,CUST00022,RTE00027,2262.22,Dedicated,1271,2.02,0.33,Continental Supply Chain,Contract
TRIP00034245,LOAD00034245,DRV00070,TRK00116,TRL00026,2023-03-14,1267,23.6,204.4,6.2,8.5,Completed,Sarah,Anderson,A,16.0,International,2019.0,Diesel,Active,CUST00131,RTE00024,2663.47,Contract,1175,2.48,0.32,National Distribution,Contract
TRIP00034246,LOAD00034246,DRV00098,TRK00058,TRL00096,2023-03-14,1371,24.6,216.6,6.33,3.1,Completed,David,Anderson,A,5.0,Mack,2015.0,Diesel,Active,CUST00089,RTE00027,2622.63,Spot,1271,2.02,0.33,United Group,Spot
TRIP00034247,LOAD00034247,DRV00044,TRK00020,TRL00073,2023-03-14,2634,42.5,453.4,5.81,5.9,Completed,Richard,Davis,A,24.0,Kenworth,2015.0,Diesel,Active,CUST00180,RTE00029,5611.5,Spot,2623,2.47,0.34,ABC Distribution,Spot
TRIP00034248,LOAD00034248,DRV00099,TRK00086,TRL00063,2023-03-14,557,9.1,92.1,6.05,5.0,Completed,Michael,Williams,A,13.0,Freightliner,2015.0,Diesel,Active,CUST00085,RTE00022,1172.1,Dedicated,557,1.95,0.29,Pacific Manufacturing,Dedicated
TRIP00034249,LOAD00034249,DRV00104,TRK00057,TRL00032,2023-03-14,1285,19.8,210.3,6.11,4.8,Completed,Richard,Hernandez,A,23.0,Mack,2015.0,Diesel,Active,CUST00194,RTE00027,2944.54,Spot,1271,2.02,0.33,ABC Group,Spot
TRIP00034250,LOAD00034250,DRV00006,TRK00023,TRL00010,2023-03-14,1028,17.6,177.5,5.79,9.4,Completed,Robert,Taylor,A,23.0,Peterbilt,2015.0,Diesel,Active,CUST00145,RTE00039,2034.8,Dedicated,1044,2.08,0.33,National Foods,Contract
TRIP00034251,LOAD00034251,DRV00058,TRK00025,TRL00073,2023-03-14,1201,19.2,186.2,6.45,2.5,Completed,David,Miller,A,14.0,Freightliner,2018.0,Diesel,Active,CUST00097,RTE00017,2123.29,Spot,1130,1.81,0.34,National Wholesale,Contract
TRIP00034252,LOAD00034252,DRV00003,TRK00097,TRL00117,2023-03-14,670,11.3,94.5,7.09,4.5,Completed,Charles,Hernandez,A,19.0,Peterbilt,2016.0,Diesel,Active,CUST00055,RTE00001,1197.86,Dedicated,677,1.7,0.19,National Corp,Contract
TRIP00034253,LOAD00034253,DRV00117,TRK00041,TRL00039,2023-03-15,699,13.7,120.3,5.81,3.9,Completed,Patricia,Moore,A,11.0,International,2015.0,Diesel,Active,CUST00117,RTE00002,1458.84,Spot,697,2.08,0.22,Superior Industries,Spot
TRIP00034254,LOAD00034254,DRV00038,TRK00039,TRL00098,2023-03-15,2759,44.6,381.1,7.24,7.4,Completed,William,Williams,A,23.0,International,2015.0,Diesel,Active,CUST00029,RTE00037,3535.0,Dedicated,2561,1.52,0.21,Superior Distribution,Dedicated
TRIP00034255,LOAD00034255,DRV00081,TRK00018,TRL00048,2023-03-15,943,17.5,166.9,5.65,11.4,Completed,Joseph,Hernandez,A,6.0,International,2015.0,Diesel,Active,CUST00112,RTE00009,1490.65,Dedicated,878,1.95,0.17,ABC Wholesale,Contract
TRIP00034256,LOAD00034256,DRV00016,TRK00074,TRL00179,2023-03-15,918,14.7,150.5,6.1,6.7,Completed,Thomas,Gonzalez,A,11.0,Volvo,2015.0,Diesel,Active,CUST00114,RTE00009,1715.48,Contract,878,1.95,0.17,Premier Manufacturing,Contract
TRIP00034257,LOAD00034257,DRV00038,TRK00061,TRL00093,2023-03-15,1599,28.4,238.3,6.71,3.1,Completed,William,Williams,A,23.0,International,2018.0,Diesel,Active,CUST00162,RTE00007,3750.48,Dedicated,1576,2.54,0.32,Metro Distribution,Spot
TRIP00034258,LOAD00034258,DRV00066,TRK00009,TRL00076,2023-03-15,1291,24.8,194.7,6.63,11.1,Completed,William,Wilson,A,18.0,International,2015.0,Diesel,Active,CUST00115,RTE00019,2574.23,Dedicated,1271,2.33,0.32,Global Corp,Dedicated
TRIP00034259,LOAD00034259,DRV00004,,TRL00006,2023-03-15,2394,41.0,424.5,5.64,5.9,Completed,Barbara,Brown,A,19.0,,,,,CUST00067,RTE00012,7047.78,Dedicated,2389,2.71,0.19,Metro Supply Chain,Contract
TRIP00034260,LOAD00034260,DRV00016,TRK00099,TRL00068,2023-03-15,1532,30.3,250.7,6.11,6.4,Completed,Thomas,Gonzalez,A,11.0,Freightliner,2015.0,Diesel,Active,CUST00116,RTE00043,2343.67,Dedicated,1559,1.55,0.16,Premier Logistics,Spot
TRIP00034261,LOAD00034261,DRV00126,TRK00055,TRL00034,2023-03-15,2188,42.9,322.7,6.78,10.9,Completed,Sarah,Jackson,A,25.0,Peterbilt,2017.0,Diesel,Active,CUST00083,RTE00021,5264.77,Spot,2108,2.45,0.28,Metro Logistics,Contract
TRIP00034262,LOAD00034262,,TRK00051,TRL00094,2023-03-15,2748,53.4,496.9,5.53,9.5,Completed,,,,,Mack,2016.0,Diesel,Active,CUST00084,RTE00037,3492.87,Dedicated,2561,1.52,0.21,United Foods,Dedicated
TRIP00034263,LOAD00034263,DRV00089,TRK00014,TRL00078,2023-03-15,263,4.1,41.2,6.39,7.7,Completed,David,Thomas,A,23.0,International,2015.0,Diesel,Active,CUST00186,RTE00036,615.39,Dedicated,262,2.63,0.33,National Wholesale,Dedicated
TRIP00034264,LOAD00034264,DRV00032,TRK00090,TRL00070,2023-03-15,90,1.5,15.4,5.84,9.0,Completed,Michael,Anderson,A,20.0,Volvo,2017.0,Diesel,Active,CUST00018,RTE00015,249.56,Dedicated,92,2.79,0.15,ABC Retail,Dedicated
TRIP00034265,LOAD00034265,DRV00053,TRK00049,TRL00052,2023-03-15,2111,42.1,338.3,6.24,2.8,Completed,John,Martin,A,2.0,Peterbilt,2015.0,Diesel,Active,CUST00103,RTE00026,3120.09,Dedicated,1984,1.72,0.28,United Supply Chain,Contract
TRIP00034266,LOAD00034266,DRV00077,TRK00113,,2023-03-15,805,13.9,125.8,6.4,8.6,Completed,Patricia,Anderson,A,20.0,Mack,2015.0,Diesel,Active,CUST00070,RTE00008,1738.73,Dedicated,762,2.62,0.15,First Group,Spot
TRIP00034267,LOAD00034267,DRV00020,TRK00093,TRL00148,2023-03-15,2333,45.5,316.1,7.38,11.2,Completed,Joseph,Martinez,A,18.0,Peterbilt,2015.0,Diesel,Active,CUST00113,RTE00028,4089.25,Dedicated,2172,1.89,0.26,Premier Group,Spot
TRIP00034268,LOAD00034268,DRV00083,TRK00038,TRL00149,2023-03-15,1153,20.5,162.4,7.1,11.7,Completed,Patricia,Martin,A,21.0,International,2015.0,Diesel,Active,CUST00128,RTE00024,2573.82,Dedicated,1175,2.48,0.32,XYZ Group,Spot
TRIP00034269,LOAD00034269,DRV00108,TRK00112,TRL00180,2023-03-15,91,1.6,14.0,6.5,2.5,Completed,Joseph,Jones,A,23.0,Volvo,2016.0,Diesel,Active,CUST00097,RTE00015,261.2,Dedicated,92,2.79,0.15,National Wholesale,Contract
TRIP00034270,LOAD00034270,DRV00070,TRK00040,TRL00040,2023-03-15,2132,40.3,313.1,6.81,4.0,Completed,Sarah,Anderson,A,16.0,International,2015.0,Diesel,Active,CUST00058,RTE00028,4481.32,Dedicated,2172,1.89,0.26,Superior Foods,Contract
TRIP00034271,LOAD00034271,DRV00111,TRK00103,TRL00024,2023-03-15,628,12.1,91.9,6.83,10.0,Completed,Richard,Jones,A,9.0,Freightliner,2015.0,Diesel,Active,CUST00119,RTE00045,1444.95,Contract,597,2.33,0.23,ABC Manufacturing,Contract
TRIP00034272,LOAD00034272,DRV00077,TRK00083,TRL00077,2023-03-15,520,8.8,76.8,6.77,8.0,Completed,Patricia,Anderson,A,20.0,Kenworth,2015.0,Diesel,Active,CUST00094,RTE00058,1245.41,Contract,519,2.27,0.19,National Retail,Contract
TRIP00034273,LOAD00034273,DRV00079,TRK00055,TRL00090,2023-03-15,3243,56.7,444.9,7.29,8.1,Completed,Patricia,Moore,A,4.0,Peterbilt,2017.0,Diesel,Active,CUST00041,RTE00025,5102.47,Dedicated,3141,1.65,0.18,XYZ Industries,Dedicated
TRIP00034274,LOAD00034274,DRV00019,TRK00115,TRL00069,2023-03-15,1236,21.8,167.3,7.39,3.6,Completed,Robert,Jackson,A,20.0,Peterbilt,2015.0,Diesel,Active,CUST00043,RTE00041,3136.85,Contract,1216,2.75,0.21,First Manufacturing,Spot
TRIP00034275,LOAD00034275,DRV00030,TRK00107,TRL00053,2023-03-15,1671,28.5,227.0,7.36,6.7,Completed,Jessica,Hernandez,A,5.0,Mack,2017.0,Diesel,Active,CUST00062,RTE00054,3366.69,Dedicated,1557,2.01,0.19,Premier Group,Dedicated
TRIP00034276,LOAD00034276,DRV00099,TRK00115,TRL00027,2023-03-15,2056,35.9,284.0,7.24,4.9,Completed,Michael,Williams,A,13.0,Peterbilt,2015.0,Diesel,Active,CUST00060,RTE00003,5728.47,Contract,2003,2.55,0.29,Global Wholesale,Spot
TRIP00034277,LOAD00034277,DRV00065,TRK00062,TRL00018,2023-03-15,706,13.7,96.6,7.31,7.1,Completed,Robert,Brown,A,25.0,Mack,2017.0,Diesel,Active,CUST00060,RTE00050,1196.3,Dedicated,712,1.94,0.24,Global Wholesale,Spot
TRIP00034278,LOAD00034278,,TRK00103,TRL00068,2023-03-15,2090,33.2,294.0,7.11,5.4,Completed,,,,,Freightliner,2015.0,Diesel,Active,CUST00006,RTE00004,3945.93,Spot,2017,1.84,0.19,American Industries,Dedicated
TRIP00034279,LOAD00034279,DRV00104,,TRL00023,2023-03-15,560,8.7,85.8,6.53,7.9,Completed,Richard,Hernandez,A,23.0,,,,,CUST00173,RTE00011,1017.59,Dedicated,547,1.69,0.24,Metro Wholesale,Spot
TRIP00034280,LOAD00034280,DRV00147,TRK00106,,2023-03-15,475,9.2,64.8,7.33,6.4,Completed,Richard,Garcia,A,20.0,Volvo,2017.0,Diesel,Active,CUST00073,RTE00047,896.09,Contract,476,2.06,0.16,Pacific Supply Chain,Dedicated
TRIP00034281,LOAD00034281,DRV00085,TRK00025,TRL00036,2023-03-15,2243,37.4,354.9,6.32,3.6,Completed,Linda,Wilson,A,23.0,Freightliner,2018.0,Diesel,Active,CUST00147,RTE00028,4469.23,Dedicated,2172,1.89,0.26,ABC Group,Spot
TRIP00034282,LOAD00034282,DRV00064,TRK00030,TRL00016,2023-03-15,1602,31.9,231.5,6.92,11.8,Completed,Michael,Smith,A,4.0,Volvo,2015.0,Diesel,Active,CUST00004,RTE00043,2738.36,Contract,1559,1.55,0.16,American Corp,Contract
TRIP00034283,LOAD00034283,DRV00094,TRK00105,TRL00108,2023-03-15,585,11.2,103.5,5.65,9.1,Completed,Mary,Taylor,A,15.0,Volvo,2015.0,Diesel,Active,CUST00080,RTE00022,1160.61,Dedicated,557,1.95,0.29,First Distribution,Spot
TRIP00034284,LOAD00034284,DRV00124,TRK00051,TRL00026,2023-03-15,93,1.7,14.9,6.24,9.1,Completed,Thomas,Jackson,A,2.0,Mack,2016.0,Diesel,Active,CUST00013,RTE00015,225.81,Contract,92,2.79,0.15,Pacific Corp,Dedicated
TRIP00034285,LOAD00034285,DRV00101,TRK00070,TRL00069,2023-03-15,1530,26.3,250.4,6.11,7.4,Completed,John,Davis,A,5.0,Kenworth,2015.0,Diesel,Active,CUST00175,RTE00043,2618.66,Contract,1559,1.55,0.16,ABC Wholesale,Spot
TRIP00034286,LOAD00034286,DRV00079,TRK00008,TRL00144,2023-03-15,94,1.6,13.1,7.2,9.3,Completed,Patricia,Moore,A,4.0,Mack,2015.0,Diesel,Active,CUST00133,RTE00015,275.31,Dedicated,92,2.79,0.15,United Supply Chain,Contract
TRIP00034287,LOAD00034287,DRV00097,TRK00055,TRL00023,2023-03-15,2043,36.0,319.2,6.4,10.0,Completed,Thomas,Rodriguez,A,18.0,Peterbilt,2017.0,Diesel,Active,CUST00107,RTE00026,3019.6,Contract,1984,1.72,0.28,Premier Industries,Dedicated
TRIP00034288,LOAD00034288,DRV00138,TRK00016,TRL00078,2023-03-15,2330,40.1,421.3,5.53,7.8,Completed,Jennifer,Thomas,A,4.0,Freightliner,2015.0,Diesel,Active,CUST00025,RTE00034,4538.86,Contract,2332,2.12,0.34,Pacific Retail,Contract
TRIP00034289,LOAD00034289,DRV00035,TRK00080,TRL00085,2023-03-15,2515,46.7,428.4,5.87,9.3,Completed,Michael,Taylor,A,19.0,Volvo,2015.0,Diesel,Active,CUST00050,RTE00037,4415.91,Contract,2561,1.52,0.21,Global Manufacturing,Spot
TRIP00034290,LOAD00034290,DRV00149,,TRL00150,2023-03-15,2797,43.8,465.4,6.01,4.4,Completed,Linda,Jones,A,20.0,,,,,CUST00084,RTE00044,7533.0,Dedicated,2627,2.69,0.31,United Foods,Dedicated
TRIP00034291,LOAD00034291,DRV00121,TRK00103,TRL00025,2023-03-15,1109,20.1,154.7,7.17,11.0,Completed,Mary,Miller,A,11.0,Freightliner,2015.0,Diesel,Active,CUST00064,RTE00039,2444.9,Contract,1044,2.08,0.33,Metro Retail,Spot
TRIP00034292,LOAD00034292,DRV00104,TRK00012,TRL00103,2023-03-15,2931,50.1,421.1,6.96,5.6,Completed,Richard,Hernandez,A,23.0,Freightliner,2015.0,Diesel,Active,CUST00133,RTE00016,6112.01,Spot,2729,2.5,0.17,United Supply Chain,Contract
TRIP00034293,LOAD00034293,DRV00062,TRK00086,TRL00165,2023-03-15,95,1.7,13.7,6.95,7.3,Completed,Jessica,Davis,A,22.0,Freightliner,2015.0,Diesel,Active,CUST00067,RTE00010,139.32,Dedicated,92,1.61,0.17,Metro Supply Chain,Contract
TRIP00034294,LOAD00034294,DRV00134,TRK00009,TRL00003,2023-03-15,2809,49.4,414.3,6.78,3.8,Completed,Linda,Moore,A,18.0,International,2015.0,Diesel,Active,CUST00164,RTE00042,6069.19,Spot,2623,2.39,0.18,ABC Industries,Spot
TRIP00034295,LOAD00034295,DRV00079,TRK00020,TRL00021,2023-03-15,820,14.1,121.3,6.76,8.8,Completed,Patricia,Moore,A,4.0,Kenworth,2015.0,Diesel,Active,CUST00189,RTE00052,1119.58,Spot,804,1.63,0.34,First Retail,Spot
TRIP00034296,LOAD00034296,DRV00055,TRK00033,TRL00171,2023-03-15,784,12.7,120.1,6.53,8.9,Completed,Mary,Anderson,A,6.0,Mack,2015.0,Diesel,Active,CUST00173,RTE00053,1661.02,Spot,777,2.35,0.27,Metro Wholesale,Spot
TRIP00034297,LOAD00034297,DRV00060,TRK00004,TRL00041,2023-03-15,2253,36.5,333.8,6.75,5.1,Completed,Jessica,Thomas,A,6.0,Freightliner,2015.0,Diesel,Active,CUST00070,RTE00028,3729.62,Dedicated,2172,1.89,0.26,First Group,Spot
TRIP00034298,LOAD00034298,DRV00141,TRK00061,TRL00115,2023-03-15,1782,32.7,261.7,6.81,10.4,Completed,Thomas,Wilson,A,3.0,International,2018.0,Diesel,Active,CUST00175,RTE00056,4433.82,Dedicated,1718,2.47,0.18,ABC Wholesale,Spot
TRIP00034299,LOAD00034299,DRV00111,TRK00110,TRL00020,2023-03-15,90,1.8,13.6,6.61,4.3,Completed,Richard,Jones,A,9.0,Peterbilt,2016.0,Diesel,Active,CUST00048,RTE00015,221.69,Dedicated,92,2.79,0.15,First Manufacturing,Spot
